Timestamp,TrafficCount
12-18-2016,248.09
12-19-2016,349.17
12-20-2016,332.03
12-21-2016,295.93
12-22-2016,296.05
12-23-2016,302.44
12-24-2016,308.93
12-25-2016,226.24
12-26-2016,251.62
12-27-2016,378.12
12-28-2016,350.26
12-29-2016,298.63
12-30-2016,300.45
12-31-2016,201.01
01-01-2017,274.79
01-02-2017,315.63
01-03-2017,363.27
01-04-2017,323.99
01-05-2017,331.3
01-06-2017,272.76
01-07-2017,282.09
01-08-2017,262.49
01-09-2017,307.38
01-10-2017,325.4
01-11-2017,375.73
01-12-2017,360.71
01-13-2017,300.09
01-14-2017,286.69
01-15-2017,258.66
01-16-2017,320.07
01-17-2017,358.98
01-18-2017,434.87
01-19-2017,321.3
01-20-2017,352.37
01-21-2017,320.42
01-22-2017,311.6
01-23-2017,381.18
01-24-2017,379.14
01-25-2017,388.62
01-26-2017,357.25
01-27-2017,355.77
01-28-2017,332.26
01-29-2017,298.22
01-30-2017,313.44
01-31-2017,373.89
02-01-2017,367.95
02-02-2017,977.9
02-03-2017,365.02
02-04-2017,302.23
02-05-2017,321.52
02-06-2017,356.51
02-07-2017,408.72
02-08-2017,340.23
02-09-2017,360.74
02-10-2017,347.62
02-11-2017,351.82
02-12-2017,318.35
02-13-2017,316.09
02-14-2017,410.84
02-15-2017,388.25
02-16-2017,353.79
02-17-2017,334.23
02-18-2017,324.59
02-19-2017,322.79
02-20-2017,315.02
02-21-2017,424.81
02-22-2017,442.91
02-23-2017,406.59
02-24-2017,328.05
02-25-2017,330.69
02-26-2017,344.14
02-27-2017,391.38
02-28-2017,425.21
03-01-2017,398.67
03-02-2017,398.2
03-03-2017,373.63
03-04-2017,377.69
03-05-2017,367.34
03-06-2017,401.42
03-07-2017,415.73
03-08-2017,457.27
03-09-2017,411.24
03-10-2017,345.36
03-11-2017,380.92
03-12-2017,371.56
03-13-2017,374.85
03-14-2017,405.73
03-15-2017,433.35
03-16-2017,416.35
03-17-2017,375.44
03-18-2017,357.07
03-19-2017,399.92
03-20-2017,415.86
03-21-2017,425.47
03-22-2017,452.29
03-23-2017,381.61
03-24-2017,382.95
03-25-2017,396.86
03-26-2017,354.14
03-27-2017,369.88
03-28-2017,406.24
03-29-2017,403.19
03-30-2017,389.32
03-31-2017,365.09
04-01-2017,317.67
04-02-2017,360.99
04-03-2017,414.48
04-04-2017,400.53
04-05-2017,468.94
04-06-2017,422.06
04-07-2017,400.3
04-08-2017,336.38
04-09-2017,381.82
04-10-2017,364.32
04-11-2017,445.01
04-12-2017,434.61
04-13-2017,422.32
04-14-2017,344.18
04-15-2017,329.32
04-16-2017,374.1
04-17-2017,366.45
04-18-2017,432.71
04-19-2017,394.36
04-20-2017,427.75
04-21-2017,340.66
04-22-2017,363.24
04-23-2017,372.39
04-24-2017,370.17
04-25-2017,432.95
04-26-2017,432.16
04-27-2017,390.04
04-28-2017,343.06
04-29-2017,297.02
04-30-2017,361.99
05-01-2017,344.82
05-02-2017,416.99
05-03-2017,415.12
05-04-2017,416.4
05-05-2017,356.49
05-06-2017,333.48
05-07-2017,367.03
05-08-2017,387.66
05-09-2017,417.71
05-10-2017,428.5
05-11-2017,355.96
05-12-2017,377.76
05-13-2017,351.69
05-14-2017,317.85
05-15-2017,367.59
05-16-2017,403.11
05-17-2017,407.56
05-18-2017,396.73
05-19-2017,388.53
05-20-2017,357.22
05-21-2017,304.14
05-22-2017,382.8
05-23-2017,430.76
05-24-2017,413.93
05-25-2017,408.88
05-26-2017,396.18
05-27-2017,348.78
05-28-2017,336.09
05-29-2017,386.19
05-30-2017,393.88
05-31-2017,397.48
06-01-2017,365.35
06-02-2017,377.4
06-03-2017,295.08
06-04-2017,360.43
06-05-2017,364.74
06-06-2017,347.37
06-07-2017,398.1
06-08-2017,313.59
06-09-2017,345.82
06-10-2017,329.47
06-11-2017,299.05
06-12-2017,347
06-13-2017,422.82
06-14-2017,367.81
06-15-2017,331.1
06-16-2017,358.66
06-17-2017,347.79
06-18-2017,305.29
06-19-2017,360.49
06-20-2017,398.75
06-21-2017,837.23
06-22-2017,928.22
06-23-2017,343.52
06-24-2017,331.95
06-25-2017,310.34
06-26-2017,304.25
06-27-2017,405.9
06-28-2017,349.38
06-29-2017,331.34
06-30-2017,312.27
07-01-2017,319.63
07-02-2017,308.55
07-03-2017,327.55
07-04-2017,358.74
07-05-2017,354.67
07-06-2017,344.6
07-07-2017,231.41
07-08-2017,264.3
07-09-2017,284.18
07-10-2017,279.36
07-11-2017,347.79
07-12-2017,339.47
07-13-2017,365.55
07-14-2017,325.01
07-15-2017,251.14
07-16-2017,265.48
07-17-2017,297.42
07-18-2017,318.01
07-19-2017,340.66
07-20-2017,293.95
07-21-2017,248.71
07-22-2017,269.69
07-23-2017,276.37
07-24-2017,270.6
07-25-2017,343.17
07-26-2017,311.54
07-27-2017,310.85
07-28-2017,289.16
07-29-2017,245.01
07-30-2017,263.81
07-31-2017,269.67
08-01-2017,307.83
08-02-2017,314.21
08-03-2017,277.96
08-04-2017,256.41
08-05-2017,199.4
08-06-2017,232.51
08-07-2017,267.9
08-08-2017,298.86
08-09-2017,305.94
08-10-2017,287.79
08-11-2017,265.63
08-12-2017,252.9
08-13-2017,221.56
08-14-2017,238.06
08-15-2017,272.44
08-16-2017,293.13
08-17-2017,273.99
08-18-2017,227.95
08-19-2017,192.31
08-20-2017,220.19
08-21-2017,266.59
08-22-2017,307.4
08-23-2017,285.53
08-24-2017,266.74
08-25-2017,218.44
08-26-2017,218.46
08-27-2017,205.05
08-28-2017,271.18
08-29-2017,242.81
08-30-2017,285.55
08-31-2017,279.8
09-01-2017,241.55
09-02-2017,282.05
09-03-2017,230.63
09-04-2017,227.52
09-05-2017,280.98
09-06-2017,246.19
09-07-2017,266.46
09-08-2017,212.48
09-09-2017,234.11
09-10-2017,204.8
09-11-2017,246.5
09-12-2017,264.44
09-13-2017,331.18
09-14-2017,257.71
09-15-2017,276.55
09-16-2017,229.17
09-17-2017,228.33
09-18-2017,256.54
09-19-2017,288.23
09-20-2017,237.74
09-21-2017,257.15
09-22-2017,250.4
09-23-2017,206.3
09-24-2017,180.02
09-25-2017,245.05
09-26-2017,320.19
09-27-2017,316.46
09-28-2017,262.1
09-29-2017,252.75
09-30-2017,198.21
10-01-2017,172.58
10-02-2017,223.43
10-03-2017,317.01
10-04-2017,737.99
10-05-2017,258.25
10-06-2017,222.32
10-07-2017,255.99
10-08-2017,257
10-09-2017,303.36
10-10-2017,275.47
10-11-2017,294.88
10-12-2017,228.26
10-13-2017,268.75
10-14-2017,181.37
10-15-2017,224.11
10-16-2017,222.95
10-17-2017,267.39
10-18-2017,269.37
10-19-2017,253.96
10-20-2017,221.48
10-21-2017,200.15
10-22-2017,242.98
10-23-2017,-233.33
10-24-2017,291.39
10-25-2017,324.68
10-26-2017,260.41
10-27-2017,221.25
10-28-2017,212.49
10-29-2017,256.18
10-30-2017,263.55
10-31-2017,277.44
11-01-2017,311.32
11-02-2017,250.82
11-03-2017,261.51
11-04-2017,233.89
11-05-2017,224.56
11-06-2017,243.44
11-07-2017,274.4
11-08-2017,318.58
11-09-2017,315.22
11-10-2017,234.8
11-11-2017,241.52
11-12-2017,186.6
11-13-2017,256.44
11-14-2017,302.57
11-15-2017,289.37
11-16-2017,268.11
11-17-2017,241.19
11-18-2017,244.64
11-19-2017,241.48
11-20-2017,222.6
11-21-2017,257.95
11-22-2017,304.67
11-23-2017,310.81
11-24-2017,197.15
11-25-2017,232.89
11-26-2017,241.16
11-27-2017,321.52
11-28-2017,309.69
11-29-2017,337.86
11-30-2017,311.44
12-01-2017,221.2
12-02-2017,273.32
12-03-2017,268.51
12-04-2017,308.41
12-05-2017,426.45
12-06-2017,285.25
12-07-2017,360.16
12-08-2017,276.49
12-09-2017,270.57
12-10-2017,271.34
12-11-2017,294.52
12-12-2017,323.53
12-13-2017,355.13
12-14-2017,288.71
12-15-2017,312.1
12-16-2017,262.7
12-17-2017,253.99
12-18-2017,303.68
12-19-2017,379.06
12-20-2017,343.4
12-21-2017,345.54
12-22-2017,285.03
12-23-2017,302.06
12-24-2017,309.41
12-25-2017,371.21
12-26-2017,353.33
12-27-2017,383.62
12-28-2017,349.16
12-29-2017,-99.77
12-30-2017,275.3
12-31-2017,893.81
01-01-2018,330.32
01-02-2018,366.31
01-03-2018,379.39
01-04-2018,363.21
01-05-2018,320.74
01-06-2018,308.83
01-07-2018,352.08
01-08-2018,369.99
01-09-2018,399.79
01-10-2018,110.7
01-11-2018,344.79
01-12-2018,357.62
01-13-2018,335.42
01-14-2018,359.48
01-15-2018,340.26
01-16-2018,382.3
01-17-2018,356.18
01-18-2018,367.1
01-19-2018,368.51
01-20-2018,311.67
01-21-2018,348.44
01-22-2018,360.3
01-23-2018,405.79
01-24-2018,378.07
01-25-2018,388.59
01-26-2018,278.3
01-27-2018,328.08
01-28-2018,301.02
01-29-2018,404.5
01-30-2018,426.34
01-31-2018,427.56
02-01-2018,433.54
02-02-2018,338.33
02-03-2018,385.33
02-04-2018,373.89
02-05-2018,377.16
02-06-2018,443.93
02-07-2018,396.79
02-08-2018,383.35
02-09-2018,355.19
02-10-2018,336.68
02-11-2018,332.33
02-12-2018,421.7
02-13-2018,417.01
02-14-2018,441.09
02-15-2018,397.44
02-16-2018,332.51
02-17-2018,364.16
02-18-2018,318.33
02-19-2018,396.68
02-20-2018,396.43
02-21-2018,488.99
02-22-2018,441.38
02-23-2018,387.44
02-24-2018,395.65
02-25-2018,351.49
02-26-2018,418.37
02-27-2018,441.89
02-28-2018,452.03
03-01-2018,456.39
03-02-2018,408.96
03-03-2018,376.98
03-04-2018,336.85
03-05-2018,386.21
03-06-2018,439.1
03-07-2018,452.9
03-08-2018,401.32
03-09-2018,455.78
03-10-2018,412.36
03-11-2018,397.81
03-12-2018,416.4
03-13-2018,441.1
03-14-2018,430.85
03-15-2018,435.44
03-16-2018,405.71
03-17-2018,347.03
03-18-2018,981.99
03-19-2018,414.01
03-20-2018,401.85
03-21-2018,436.12
03-22-2018,425.98
03-23-2018,449.11
03-24-2018,394.48
03-25-2018,355.17
03-26-2018,432.22
03-27-2018,412.87
03-28-2018,486.54
03-29-2018,426.22
03-30-2018,401.09
03-31-2018,415.06
04-01-2018,357.56
04-02-2018,386.15
04-03-2018,437.82
04-04-2018,486.12
04-05-2018,400.53
04-06-2018,332.98
04-07-2018,370.82
04-08-2018,403.55
04-09-2018,450.94
04-10-2018,440.52
04-11-2018,449.4
04-12-2018,466.73
04-13-2018,356.24
04-14-2018,371.42
04-15-2018,393.39
04-16-2018,430.87
04-17-2018,437.89
04-18-2018,458.92
04-19-2018,373.89
04-20-2018,384.59
04-21-2018,390.37
04-22-2018,361.81
04-23-2018,418.7
04-24-2018,459.24
04-25-2018,446.77
04-26-2018,437.47
04-27-2018,373.93
04-28-2018,370.67
04-29-2018,398.28
04-30-2018,417.65
05-01-2018,429.76
05-02-2018,457.14
05-03-2018,447.14
05-04-2018,342.66
05-05-2018,400.58
05-06-2018,370.24
05-07-2018,419.85
05-08-2018,469.69
05-09-2018,412.45
05-10-2018,406.6
05-11-2018,381.63
05-12-2018,346.81
05-13-2018,416.68
05-14-2018,382.33
05-15-2018,420.28
05-16-2018,446.13
05-17-2018,388.44
05-18-2018,372.98
05-19-2018,368.25
05-20-2018,358.78
05-21-2018,395.09
05-22-2018,414.49
05-23-2018,396.61
05-24-2018,419.87
05-25-2018,419.98
05-26-2018,353.89
05-27-2018,365.75
05-28-2018,407.65
05-29-2018,388.81
05-30-2018,469.75
05-31-2018,409.51
06-01-2018,409.43
06-02-2018,327.55
06-03-2018,397.92
06-04-2018,401.98
06-05-2018,426.55
06-06-2018,425.14
06-07-2018,390.26
06-08-2018,390.59
06-09-2018,341.26
06-10-2018,295.1
06-11-2018,346.41
06-12-2018,399.75
06-13-2018,418.65
06-14-2018,386.61
06-15-2018,382.55
06-16-2018,280.41
06-17-2018,339.25
06-18-2018,320.22
06-19-2018,414.68
06-20-2018,399.78
06-21-2018,389.72
06-22-2018,321.64
06-23-2018,352.3
06-24-2018,352.8
06-25-2018,371.33
06-26-2018,383.49
06-27-2018,407.65
06-28-2018,352.55
06-29-2018,355.6
06-30-2018,352.52
07-01-2018,344.47
07-02-2018,329.44
07-03-2018,386.69
07-04-2018,351.76
07-05-2018,375.46
07-06-2018,336.41
07-07-2018,255.46
07-08-2018,279.6
07-09-2018,331.55
07-10-2018,361.1
07-11-2018,344.83
07-12-2018,361.87
07-13-2018,322.45
07-14-2018,288.39
07-15-2018,280.82
07-16-2018,355.95
07-17-2018,401.14
07-18-2018,354.14
07-19-2018,328.04
07-20-2018,319.69
07-21-2018,275.59
07-22-2018,287.56
07-23-2018,339.6
07-24-2018,303.45
07-25-2018,390.68
07-26-2018,336.71
07-27-2018,288.73
07-28-2018,273.98
07-29-2018,-213.62
07-30-2018,269.64
07-31-2018,380.44
08-01-2018,350.7
08-02-2018,338
08-03-2018,314.91
08-04-2018,242.86
08-05-2018,286.89
08-06-2018,298.58
08-07-2018,356.67
08-08-2018,289.02
08-09-2018,317.07
08-10-2018,268.76
08-11-2018,272.02
08-12-2018,279.72
08-13-2018,280.59
08-14-2018,310.82
08-15-2018,332.66
08-16-2018,290.46
08-17-2018,298.33
08-18-2018,245.54
08-19-2018,188.96
08-20-2018,282.71
08-21-2018,296.57
08-22-2018,288.67
08-23-2018,276.1
08-24-2018,274.3
08-25-2018,282.39
08-26-2018,264
08-27-2018,271.58
08-28-2018,328.73
08-29-2018,312.91
08-30-2018,284.74
08-31-2018,237.9
09-01-2018,200.72
09-02-2018,241.91
09-03-2018,286.32
09-04-2018,310.68
09-05-2018,309.9
09-06-2018,274.51
09-07-2018,278.17
09-08-2018,-64.1
09-09-2018,267.56
09-10-2018,253.96
09-11-2018,291.09
09-12-2018,280.59
09-13-2018,282.74
09-14-2018,284.62
09-15-2018,251.19
09-16-2018,270.2
09-17-2018,289.82
09-18-2018,280.21
09-19-2018,307.05
09-20-2018,273.99
09-21-2018,291.88
09-22-2018,206.92
09-23-2018,266.79
09-24-2018,297.95
09-25-2018,352.58
09-26-2018,304.27
09-27-2018,310.66
09-28-2018,315.19
09-29-2018,221.09
09-30-2018,205.93
10-01-2018,228.65
10-02-2018,324.84
10-03-2018,267.79
10-04-2018,284.06
10-05-2018,269.76
10-06-2018,242.01
10-07-2018,255.96
10-08-2018,282.39
10-09-2018,340.34
10-10-2018,292.57
10-11-2018,278.12
10-12-2018,241.35
10-13-2018,260.14
10-14-2018,270
10-15-2018,290.45
10-16-2018,340.45
10-17-2018,289.59
10-18-2018,339.55
10-19-2018,301.73
10-20-2018,260.92
10-21-2018,295.33
10-22-2018,241.21
10-23-2018,301.37
10-24-2018,304.43
10-25-2018,319.83
10-26-2018,241.48
10-27-2018,265.7
10-28-2018,289.44
10-29-2018,304.55
10-30-2018,326.27
10-31-2018,302.96
11-01-2018,285.61
11-02-2018,304.11
11-03-2018,271.53
11-04-2018,259.63
11-05-2018,282.29
11-06-2018,274.24
11-07-2018,306.73
11-08-2018,360.56
11-09-2018,246.98
11-10-2018,263.04
11-11-2018,292.18
11-12-2018,267.88
11-13-2018,336.15
11-14-2018,363.73
11-15-2018,319.99
11-16-2018,357.73
11-17-2018,223.74
11-18-2018,300.73
11-19-2018,302.32
11-20-2018,358.33
11-21-2018,358.93
11-22-2018,309.07
11-23-2018,299.58
11-24-2018,226.95
11-25-2018,297.4
11-26-2018,322.25
11-27-2018,363.26
11-28-2018,382.7
11-29-2018,345.04
11-30-2018,306.11
12-01-2018,260.01
12-02-2018,273.23
12-03-2018,353.28
12-04-2018,392.1
12-05-2018,359.27
12-06-2018,346.06
12-07-2018,288.92
12-08-2018,320.56
12-09-2018,316.96
12-10-2018,381.49
12-11-2018,343.65
12-12-2018,365.26
12-13-2018,360.24
12-14-2018,337.3
12-15-2018,295.51
12-16-2018,288.21
12-17-2018,364.75
12-18-2018,393.44
12-19-2018,361.65
12-20-2018,398.24
12-21-2018,360.33
12-22-2018,-179.32
12-23-2018,322.03
12-24-2018,366.61
12-25-2018,363.94
12-26-2018,395.4
12-27-2018,320.65
12-28-2018,363.12
12-29-2018,281.98
12-30-2018,367.79
12-31-2018,354.68
01-01-2019,390.37
01-02-2019,389.15
01-03-2019,377.46
01-04-2019,386.86
01-05-2019,269.02
01-06-2019,372.31
01-07-2019,381.56
01-08-2019,375.65
01-09-2019,388.11
01-10-2019,436.7
01-11-2019,337.88
01-12-2019,312.47
01-13-2019,378.89
01-14-2019,391.61
01-15-2019,392.39
01-16-2019,430.38
01-17-2019,379.08
01-18-2019,398.93
01-19-2019,377.69
01-20-2019,373.56
01-21-2019,401.95
01-22-2019,469.57
01-23-2019,434.62
01-24-2019,384.78
01-25-2019,392.19
01-26-2019,412.79
01-27-2019,344.31
01-28-2019,393.22
01-29-2019,445.24
01-30-2019,442.48
01-31-2019,398.9
02-01-2019,418.06
02-02-2019,427.62
02-03-2019,383.48
02-04-2019,388.47
02-05-2019,404.83
02-06-2019,458.92
02-07-2019,459.6
02-08-2019,410.34
02-09-2019,377.91
02-10-2019,372.1
02-11-2019,391.92
02-12-2019,472.47
02-13-2019,483.26
02-14-2019,401.2
02-15-2019,445.94
02-16-2019,399.94
02-17-2019,429.32
02-18-2019,393.06
02-19-2019,424.73
02-20-2019,463.84
02-21-2019,459.44
02-22-2019,458
02-23-2019,410.02
02-24-2019,394.92
02-25-2019,407.47
02-26-2019,496.01
02-27-2019,449.7
02-28-2019,493.71
03-01-2019,411.97
03-02-2019,437.98
03-03-2019,423.66
03-04-2019,435.27
03-05-2019,457.7
03-06-2019,470.58
03-07-2019,468.84
03-08-2019,426
03-09-2019,388.21
03-10-2019,407.24
03-11-2019,445.21
03-12-2019,421.86
03-13-2019,494.79
03-14-2019,437.72
03-15-2019,399.16
03-16-2019,364.64
03-17-2019,370.15
03-18-2019,412.81
03-19-2019,460.65
03-20-2019,535.31
03-21-2019,452.05
03-22-2019,1113.94
03-23-2019,419.5
03-24-2019,420.77
03-25-2019,447.1
03-26-2019,450.66
03-27-2019,524.76
03-28-2019,512.22
03-29-2019,390.43
03-30-2019,385.4
03-31-2019,411.85
04-01-2019,426.1
04-02-2019,494.21
04-03-2019,471.13
04-04-2019,521.85
04-05-2019,462.78
04-06-2019,416.66
04-07-2019,444.7
04-08-2019,477.88
04-09-2019,467.32
04-10-2019,468.62
04-11-2019,469.2
04-12-2019,453.91
04-13-2019,414.02
04-14-2019,378.64
04-15-2019,429.03
04-16-2019,478.27
04-17-2019,485.68
04-18-2019,514.94
04-19-2019,395.94
04-20-2019,421.25
04-21-2019,453.19
04-22-2019,503.63
04-23-2019,467.6
04-24-2019,497.28
04-25-2019,477.14
04-26-2019,432.59
04-27-2019,403.09
04-28-2019,423.67
04-29-2019,380.19
04-30-2019,491.26
05-01-2019,484.5
05-02-2019,453.54
05-03-2019,474.94
05-04-2019,384.6
05-05-2019,398.46
05-06-2019,488.91
05-07-2019,448.89
05-08-2019,462.94
05-09-2019,450.63
05-10-2019,439.85
05-11-2019,401.6
05-12-2019,371.02
05-13-2019,420.48
05-14-2019,449.04
05-15-2019,469.17
05-16-2019,459.23
05-17-2019,423.44
05-18-2019,346.04
05-19-2019,423.84
05-20-2019,433.89
05-21-2019,492.51
05-22-2019,475.76
05-23-2019,469.56
05-24-2019,417.99
05-25-2019,417.32
05-26-2019,403.42
05-27-2019,418.15
05-28-2019,123.85
05-29-2019,479.7
05-30-2019,449.09
05-31-2019,367.04
06-01-2019,343.99
06-02-2019,390.12
06-03-2019,416.59
06-04-2019,427.73
06-05-2019,453.18
06-06-2019,466.57
06-07-2019,408.35
06-08-2019,339.62
06-09-2019,371.89
06-10-2019,384.63
06-11-2019,425.12
06-12-2019,430.98
06-13-2019,65.73
06-14-2019,351.14
06-15-2019,356.45
06-16-2019,352.1
06-17-2019,322.9
06-18-2019,477.48
06-19-2019,459.83
06-20-2019,400.3
06-21-2019,374.19
06-22-2019,321.51
06-23-2019,399.64
06-24-2019,434.67
06-25-2019,421.14
06-26-2019,79.61
06-27-2019,405.1
06-28-2019,331.3
06-29-2019,331.48
06-30-2019,351.51
07-01-2019,366.82
07-02-2019,402.69
07-03-2019,412.3
07-04-2019,389.63
07-05-2019,356.95
07-06-2019,306.19
07-07-2019,321.21
07-08-2019,337.01
07-09-2019,212.23
07-10-2019,352.91
07-11-2019,411.47
07-12-2019,381.3
07-13-2019,316.17
07-14-2019,265.1
07-15-2019,351.16
07-16-2019,388.6
07-17-2019,371.41
07-18-2019,360.91
07-19-2019,376.1
07-20-2019,331.59
07-21-2019,298.36
07-22-2019,311.59
07-23-2019,373.42
07-24-2019,382.78
07-25-2019,377.69
07-26-2019,316.01
07-27-2019,319.37
07-28-2019,361.52
07-29-2019,363.65
07-30-2019,372.19
07-31-2019,375.41
08-01-2019,348.32
08-02-2019,350.93
08-03-2019,283
08-04-2019,306.45
08-05-2019,336.81
08-06-2019,353.2
08-07-2019,338.12
08-08-2019,357.84
08-09-2019,312.51
08-10-2019,303.9
08-11-2019,284.8
08-12-2019,358.96
08-13-2019,336.84
08-14-2019,408.35
08-15-2019,299.3
08-16-2019,318.24
08-17-2019,296.73
08-18-2019,271.81
08-19-2019,332.73
08-20-2019,384.54
08-21-2019,304.04
08-22-2019,349.59
08-23-2019,239.2
08-24-2019,254.98
08-25-2019,326.83
08-26-2019,302.11
08-27-2019,317.87
08-28-2019,349.31
08-29-2019,383.65
08-30-2019,250.8
08-31-2019,248.05
09-01-2019,318.88
09-02-2019,358.58
09-03-2019,340.26
09-04-2019,40.99
09-05-2019,380.26
09-06-2019,765.58
09-07-2019,287.51
09-08-2019,257.49
09-09-2019,307.41
09-10-2019,335.49
09-11-2019,355.1
09-12-2019,361.1
09-13-2019,311.75
09-14-2019,240.87
09-15-2019,309.64
09-16-2019,314.05
09-17-2019,354.42
09-18-2019,381.4
09-19-2019,295.09
09-20-2019,287.09
09-21-2019,252.9
09-22-2019,234.57
09-23-2019,313.6
09-24-2019,398.9
09-25-2019,297.76
09-26-2019,321.27
09-27-2019,303.36
09-28-2019,268.79
09-29-2019,270.63
09-30-2019,272.3
10-01-2019,341.95
10-02-2019,325.03
10-03-2019,267.68
10-04-2019,317.73
10-05-2019,290.35
10-06-2019,275.6
10-07-2019,311.53
10-08-2019,364.17
10-09-2019,350.91
10-10-2019,346.54
10-11-2019,282.11
10-12-2019,301.04
10-13-2019,284.34
10-14-2019,312.82
10-15-2019,307.89
10-16-2019,354.97
10-17-2019,305.8
10-18-2019,276.41
10-19-2019,250.83
10-20-2019,252.8
10-21-2019,364.39
10-22-2019,376.39
10-23-2019,399.42
10-24-2019,299.8
10-25-2019,298.07
10-26-2019,242.96
10-27-2019,266.3
10-28-2019,292.71
10-29-2019,378.63
10-30-2019,346.2
10-31-2019,361.93
11-01-2019,316.38
11-02-2019,338.03
11-03-2019,251.99
11-04-2019,352.56
11-05-2019,381.87
11-06-2019,337.48
11-07-2019,366.24
11-08-2019,315.67
11-09-2019,280.87
11-10-2019,274.63
11-11-2019,309.5
11-12-2019,410.98
11-13-2019,368.48
11-14-2019,367.39
11-15-2019,294.4
11-16-2019,274.09
11-17-2019,329.43
11-18-2019,301
11-19-2019,356.74
11-20-2019,23.24
11-21-2019,842.33
11-22-2019,317.42
11-23-2019,311.32
11-24-2019,327.65
11-25-2019,361.16
11-26-2019,350.63
11-27-2019,377.12
11-28-2019,393.68
11-29-2019,352.72
11-30-2019,275.65
12-01-2019,327.75
12-02-2019,-78.93
12-03-2019,385.26
12-04-2019,440.56
12-05-2019,349.09
12-06-2019,318.55
12-07-2019,338.2
12-08-2019,289.6
12-09-2019,344.98
12-10-2019,408.35
12-11-2019,386.68
12-12-2019,376.37
12-13-2019,367.55
12-14-2019,339.24
12-15-2019,344.5
12-16-2019,362.03
12-17-2019,412.45
12-18-2019,409.25
12-19-2019,403.57
12-20-2019,48.88
12-21-2019,334.07
12-22-2019,323.05
12-23-2019,379.64
12-24-2019,392.96
12-25-2019,394.56
12-26-2019,408.68
12-27-2019,374.28
12-28-2019,368.34
12-29-2019,347.17
12-30-2019,400.88
12-31-2019,437.18
01-01-2020,443.71
01-02-2020,391.77
01-03-2020,382.89
01-04-2020,368.07
01-05-2020,368.32
01-06-2020,348.7
01-07-2020,437.6
01-08-2020,498.07
01-09-2020,413.56
01-10-2020,371.08
01-11-2020,378.41
01-12-2020,386.04
01-13-2020,440.75
01-14-2020,412.18
01-15-2020,471.05
01-16-2020,447.29
01-17-2020,395.67
01-18-2020,387.44
01-19-2020,413.82
01-20-2020,442.55
01-21-2020,424.81
01-22-2020,482.98
01-23-2020,440.57
01-24-2020,410.64
01-25-2020,390.35
01-26-2020,393.81
01-27-2020,459.95
01-28-2020,460.64
01-29-2020,443.77
01-30-2020,45.41
01-31-2020,422.42
02-01-2020,428.31
02-02-2020,421.62
02-03-2020,417.79
02-04-2020,533.68
02-05-2020,487.1
02-06-2020,491.92
02-07-2020,422.71
02-08-2020,419.36
02-09-2020,435.89
02-10-2020,477.76
02-11-2020,506.14
02-12-2020,510.34
02-13-2020,460.1
02-14-2020,420.05
02-15-2020,422.07
02-16-2020,445.85
02-17-2020,449.24
02-18-2020,513.72
02-19-2020,532.12
02-20-2020,452.22
02-21-2020,420.44
02-22-2020,881.09
02-23-2020,436.99
02-24-2020,448.35
02-25-2020,527.42
02-26-2020,512.79
02-27-2020,482.37
02-28-2020,411.59
02-29-2020,393.75
03-01-2020,964.95
03-02-2020,413.86
03-03-2020,524.49
03-04-2020,503.66
03-05-2020,567.74
03-06-2020,510.32
03-07-2020,427.1
03-08-2020,437.33
03-09-2020,496.75
03-10-2020,546.3
03-11-2020,471.05
03-12-2020,446.24
03-13-2020,441.16
03-14-2020,450.13
03-15-2020,456.18
03-16-2020,502.22
03-17-2020,477.19
03-18-2020,457.4
03-19-2020,515.49
03-20-2020,438.98
03-21-2020,387.92
03-22-2020,450.04
03-23-2020,497.8
03-24-2020,506.46
03-25-2020,506.03
03-26-2020,492.06
03-27-2020,452.27
03-28-2020,406.36
03-29-2020,430.06
03-30-2020,492.35
03-31-2020,518.73
04-01-2020,522.69
04-02-2020,472.02
04-03-2020,457.68
04-04-2020,386.15
04-05-2020,452.74
04-06-2020,515.23
04-07-2020,473.86
04-08-2020,503.7
04-09-2020,504.82
04-10-2020,493.06
04-11-2020,428.73
04-12-2020,430.17
04-13-2020,429.32
04-14-2020,512.17
04-15-2020,568.1
04-16-2020,502.07
04-17-2020,459.57
04-18-2020,446.21
04-19-2020,445.26
04-20-2020,456.12
04-21-2020,527.91
04-22-2020,520.28
04-23-2020,493
04-24-2020,433.01
04-25-2020,467.86
04-26-2020,459.11
04-27-2020,459.42
04-28-2020,529.02
04-29-2020,498.7
04-30-2020,469.36
05-01-2020,925.46
05-02-2020,387.05
05-03-2020,450.2
05-04-2020,423.24
05-05-2020,468.89
05-06-2020,454.73
05-07-2020,482.1
05-08-2020,445.04
05-09-2020,418.23
05-10-2020,407.27
05-11-2020,434.51
05-12-2020,1034.15
05-13-2020,487.39
05-14-2020,486.57
05-15-2020,420.95
05-16-2020,425.08
05-17-2020,459.95
05-18-2020,472.38
05-19-2020,477.75
05-20-2020,501.26
05-21-2020,466.2
05-22-2020,436.72
05-23-2020,405.75
05-24-2020,416.49
05-25-2020,456.15
05-26-2020,456.24
05-27-2020,462.35
05-28-2020,430.32
05-29-2020,389.24
05-30-2020,376.08
05-31-2020,417.11
06-01-2020,420.96
06-02-2020,486.27
06-03-2020,480.88
06-04-2020,408.01
06-05-2020,437.72
06-06-2020,418.8
06-07-2020,380.23
06-08-2020,445.66
06-09-2020,443.82
06-10-2020,474.19
06-11-2020,417.28
